Booking_ID,Hotel_ID,Customer_Persona_ID,Room_Type_ID,Booking_Date_ID,CheckIn_Date_ID,CheckOut_Date_ID,Booking_Amount_SAR,Commission_Rate_Pct,Commission_Amount_SAR,Payment_Method,Payment_Status,Cancellation_Flag,Cancellation_Date_ID,Cancellation_Reason,Length_Of_Stay_Nights,Number_Of_Guests,Repeat_Customer_Flag,Source_Channel_ID,Loyalty_Member_Flag,Loyalty_Discount_Applied_Pct,Lead_Time_Days
23386,1039,7,107,20250902,20250921,20250923,337.0,16.619808131402337,56.01,Installments,Completed,0,,,2,4,1,1,0,10.37,19
23387,1021,8,104,20250905,20250917,20250919,660.0,23.364856379709305,154.21,Installments,Completed,0,,,2,1,1,4,1,,12
23388,1043,2,107,20250528,20250919,20250924,2400.0,15.428756481671211,370.29,Installments,Completed,1,20250613.0,Change of Plans,5,3,0,1,0,10.86,114
23389,1075,8,102,20250620,20250917,20250922,4500.0,20.24254966142824,910.91,CreditCard,Completed,0,,,5,4,0,2,0,,89
23390,1035,8,106,20250912,20250919,20250922,1687.5,16.409915800027335,276.92,Installments,Completed,0,,,3,4,1,1,1,,7
23391,1073,8,104,20250901,20250920,20250922,480.0,19.848193798712426,95.27,CreditCard,Completed,0,,,2,1,1,3,1,,19
23392,1048,1,104,20250905,20250922,20250924,1200.0,15.192805298241765,182.31,Installments,Completed,0,,,2,4,1,2,0,11.91,17
23393,1003,4,102,20250901,20250918,20250920,1080.0,16.85416317514217,182.02,CreditCard,Completed,0,,,2,1,1,1,0,13.12,17
23394,1060,7,104,20250912,20250921,20250923,1237.5,16.255640209271906,201.16,Installments,Completed,0,,,2,3,0,1,0,13.07,9
23395,1016,3,107,20250724,20250919,20250923,505.5,15.23299172464135,77.0,Mada,Completed,0,,,4,2,0,1,0,,57
23396,1049,5,106,20250807,20250921,20250925,606.6,16.94233598532433,102.77,CreditCard,Completed,0,,,4,2,1,2,0,,45
23397,1040,6,102,20250727,20250918,20250922,1125.0,22.645654870940852,254.76,CreditCard,Completed,0,,,4,1,0,2,0,,53
23398,1065,5,101,20250913,20250923,20250926,1200.0,17.610560946867455,211.33,Mada,Completed,0,,,3,2,0,2,1,,10
23399,1015,5,101,20250912,20250917,20250919,1200.0,22.107023225655702,265.28,Installments,Completed,0,,,2,1,0,1,0,,5
23400,1071,3,105,20250814,20250917,20250920,1080.0,17.081100409779392,184.48,CreditCard,Completed,0,,,3,3,0,2,0,10.74,34
23401,1072,7,104,20250913,20250919,20250921,480.0,19.654944112920226,94.34,Mada,Completed,0,,,2,2,0,3,0,,6
23402,1023,1,102,20250914,20250917,20250920,4500.0,23.18263440069083,1043.22,CreditCard,Completed,0,,,3,1,0,4,0,,3
23403,1029,6,104,20250907,20250919,20250921,337.0,24.58565624058415,82.85,Installments,Completed,0,,,2,2,0,3,0,6.6,12
23404,1062,3,101,20250910,20250918,20250920,1080.0,16.02976116915753,173.12,Mada,Completed,1,20250911.0,Change of Plans,2,3,1,4,1,,8
23405,1021,6,107,20250907,20250920,20250923,505.5,16.830008947849134,85.08,Installments,Completed,0,,,3,1,0,2,0,,13
23406,1054,2,108,20250731,20250918,20250922,1462.5,17.41467970813667,254.69,Mada,Completed,0,,,4,4,0,4,0,,49
23407,1004,6,104,20250912,20250919,20250922,2250.0,19.969716063171298,449.32,CreditCard,Completed,0,,,3,3,0,3,0,,7
23408,1051,3,107,20250908,20250923,20250926,2025.0,20.409504625553033,413.29,Mada,Completed,0,,,3,2,1,4,0,,15
23409,1069,1,107,20250805,20250922,20250925,900.0,21.46339672577679,193.17,Installments,Completed,0,,,3,2,0,4,1,9.66,48
23410,1034,8,101,20250910,20250917,20250920,1462.5,15.0473207077836,220.07,Installments,Completed,0,,,3,4,1,4,0,,7
23411,1043,7,105,20250912,20250920,20250922,438.1,15.973688777305142,69.98,Installments,Failed,0,,,2,2,0,3,1,,8
23412,1028,8,103,20250827,20250918,20250921,600.0,18.124661614618446,108.75,Installments,Completed,0,,,3,2,1,1,0,,22
23413,1075,5,101,20250909,20250919,20250921,1200.0,18.40381876128857,220.85,Installments,Completed,0,,,2,3,0,4,0,12.28,10
23414,1009,2,105,20250712,20250918,20250922,900.0,19.979609907962583,179.82,CreditCard,Completed,0,,,4,1,0,1,0,,68
23415,1061,8,105,20250913,20250923,20250926,674.0,20.274941600162606,136.65,Mada,Completed,0,,,3,1,0,1,0,,10
23416,1048,4,103,20250620,20250919,20250924,505.5,17.13590592725477,86.62,Mada,Completed,0,,,5,1,1,3,1,8.29,91
23417,1011,8,107,20250917,20250920,20250923,1687.5,17.73824847806897,299.33,CreditCard,Completed,1,20250917.0,Payment Issue,3,3,0,3,0,,3
23418,1069,7,104,20250820,20250922,20250927,505.5,21.675909975854704,109.57,CreditCard,Completed,0,,,5,4,1,1,0,,33
23419,1053,1,101,20250905,20250919,20250921,900.0,23.195123620203873,208.76,Installments,Completed,0,,,2,1,0,2,1,7.31,14
23420,1012,2,101,20250912,20250923,20250926,660.0,21.99785582064836,145.19,Installments,Completed,1,20250922.0,Schedule Conflict,3,3,0,2,1,7.67,11
23421,1061,8,103,20250915,20250921,20250924,2250.0,24.091471189729276,542.06,CreditCard,Completed,0,,,3,1,0,1,1,,6
23422,1033,8,104,20250729,20250920,20250924,370.7,18.91903187974992,70.13,Installments,Completed,0,,,4,3,0,3,0,,53
23423,1056,6,105,20250807,20250920,20250925,1687.5,16.69309418969561,281.7,Installments,Completed,1,20250908.0,Found Better Price,5,2,0,3,0,,44
23424,1014,7,107,20250913,20250920,20250923,674.0,16.15483622974038,108.88,Installments,Completed,0,,,3,4,1,4,0,6.72,7
23425,1064,1,102,20250711,20250921,20250925,674.0,15.101855036562382,101.79,Installments,Completed,0,,,4,3,0,1,0,,72
23426,1029,3,105,20250910,20250921,20250924,2025.0,17.61821862744719,356.77,Mada,Completed,0,,,3,3,0,3,0,,11
23427,1062,2,101,20250911,20250918,20250920,337.0,23.09476417290035,77.83,Installments,Completed,0,,,2,1,0,4,1,,7
23428,1030,3,104,20250908,20250922,20250925,2025.0,15.63305939072951,316.57,CreditCard,Completed,0,,,3,3,0,1,1,8.31,14
23429,1074,3,102,20250905,20250919,20250922,780.0,20.703840466246994,161.49,Installments,Completed,0,,,3,2,1,3,1,,14
23430,1064,7,105,20250909,20250925,20250927,2400.0,21.38835286176193,513.32,Mada,Completed,0,,,2,2,1,2,0,9.33,16
23431,1053,4,104,20250904,20250924,20250927,606.6,16.333654698532484,99.08,Mada,Completed,0,,,3,3,0,2,0,14.02,20
23432,1022,5,103,20250903,20250919,20250921,370.7,18.79732610991374,69.68,CreditCard,Completed,0,,,2,2,0,2,1,,16
23433,1045,2,106,20250910,20250923,20250925,660.0,21.587971667180142,142.48,Mada,Completed,0,,,2,4,1,2,0,8.23,13
23434,1011,1,103,20250904,20250923,20250925,370.7,20.84942116778671,77.29,CreditCard,Completed,0,,,2,1,1,2,0,,19
23435,1031,3,103,20250917,20250924,20250927,4500.0,17.035576304770014,766.6,Mada,Completed,0,,,3,4,1,4,1,11.09,7
23436,1048,5,102,20250615,20250921,20250926,1200.0,24.723067053025268,296.68,CreditCard,Completed,0,,,5,3,1,3,0,,98
23437,1014,2,104,20250910,20250923,20250926,1125.0,19.145547167483993,215.39,Mada,Completed,0,,,3,4,1,4,1,,13
23438,1004,7,101,20250909,20250921,20250923,480.0,17.584656322804218,84.41,Installments,Completed,0,,,2,4,1,3,0,13.3,12
23439,1068,8,104,20250714,20250922,20250926,370.7,17.411463071221206,64.54,Mada,Completed,0,,,4,4,0,3,0,14.95,70
23440,1066,1,107,20250913,20250923,20250925,2025.0,16.827224857992363,340.75,CreditCard,Completed,0,,,2,4,0,3,1,,10
23441,1046,2,106,20250902,20250921,20250923,660.0,16.865835171288033,111.31,Mada,Completed,0,,,2,2,1,4,0,,19
23442,1068,8,102,20250907,20250922,20250924,505.5,17.700577391230844,89.48,CreditCard,Completed,1,20250907.0,Schedule Conflict,2,3,1,3,0,11.9,15
23443,1031,6,108,20250908,20250925,20250927,1237.5,16.273790555359938,201.39,Installments,Completed,0,,,2,4,1,4,0,,17
23444,1057,5,107,20250907,20250919,20250921,606.6,19.0134306997397,115.34,CreditCard,Completed,0,,,2,2,0,2,1,,12
23445,1010,2,101,20250819,20250925,20250927,1404.0,16.02912127106998,225.05,CreditCard,Completed,0,,,2,3,1,1,1,,37
23446,1060,8,102,20250815,20250926,20250929,2025.0,15.796990668993363,319.89,CreditCard,Completed,0,,,3,1,1,3,1,,42
23447,1022,8,108,20250906,20250926,20250928,864.0,23.73568470072631,205.08,CreditCard,Completed,0,,,2,4,1,3,1,,20
23448,1066,6,108,20250916,20250922,20250924,909.9,22.841099163737304,207.83,Installments,Completed,0,,,2,2,1,2,1,,6
23449,1062,3,102,20250828,20250921,20250924,8100.0,22.38008995362862,1812.79,CreditCard,Completed,0,,,3,2,1,3,0,,24
23450,1051,8,104,20250815,20250926,20251001,1620.0,15.985582675786805,258.97,CreditCard,Completed,0,,,5,3,1,2,1,,42
23451,1072,2,107,20250905,20250921,20250923,2632.5,24.10409443789143,634.54,Installments,Completed,0,,,2,2,1,4,1,,16
23452,1003,5,106,20250907,20250921,20250923,4050.0,20.360317597267553,824.59,Installments,Completed,0,,,2,3,1,4,0,,14
23453,1036,5,104,20250915,20250923,20250925,1620.0,19.827791081343868,321.21,Mada,Completed,0,,,2,2,1,2,1,,8
23454,1042,1,106,20250804,20250920,20250924,1404.0,21.04503285536289,295.47,Mada,Completed,0,,,4,1,0,3,0,13.98,47
23455,1002,3,102,20250917,20250921,20250924,909.9,23.0812907960318,210.02,CreditCard,Completed,0,,,3,2,1,4,1,10.53,4
23456,1038,6,102,20250914,20250926,20250929,1091.88,21.431768848394494,234.01,CreditCard,Completed,0,,,3,1,1,1,0,,12
23457,1067,3,107,20250825,20250921,20250925,3037.5,21.50554664711402,653.23,Mada,Completed,0,,,4,1,0,4,0,,27
23458,1044,8,103,20250912,20250923,20250925,485.28,17.17265676302013,83.34,Installments,Completed,0,,,2,4,0,4,0,7.07,11
23459,1010,8,104,20250827,20250924,20250927,4050.0,23.806737463113905,964.17,Mada,Completed,0,,,3,4,0,1,0,,28
23460,1042,8,106,20250908,20250924,20250926,1188.0,22.08316574347078,262.35,Installments,Completed,0,,,2,4,1,2,0,,16
23461,1014,4,102,20250910,20250924,20250926,606.6,15.790695332135277,95.79,CreditCard,Completed,0,,,2,2,1,1,1,,14
23462,1020,6,102,20250906,20250923,20250925,1213.2,16.18790529239935,196.39,Installments,Completed,1,20250907.0,Schedule Conflict,2,2,1,1,0,,17
23463,1068,5,101,20250910,20250922,20250924,8100.0,23.26228366220228,1884.24,Installments,Completed,0,,,2,3,0,3,0,,12
23464,1004,3,103,20250824,20250923,20250928,2426.4,17.587161092721878,426.73,Installments,Completed,0,,,5,1,0,4,1,14.75,30
23465,1033,8,108,20250714,20250920,20250925,864.0,23.162006297011864,200.12,CreditCard,Completed,0,,,5,1,0,4,0,,68
23466,1045,8,107,20250707,20250920,20250924,909.9,23.851119597481418,217.02,CreditCard,Completed,0,,,4,1,0,1,0,,75
23467,1030,2,107,20250724,20250924,20250928,1188.0,19.566228219907266,232.45,Installments,Completed,0,,,4,4,0,3,0,14.08,62
23468,1074,7,107,20250804,20250922,20250926,1188.0,15.209942061147505,180.69,Mada,Completed,0,,,4,1,0,4,1,,49
23469,1013,3,103,20250906,20250922,20250924,1620.0,16.501748475671878,267.33,CreditCard,Completed,0,,,2,4,1,4,0,,16
23470,1053,5,101,20250708,20250923,20250928,2160.0,22.034140669185625,475.94,CreditCard,Failed,1,20250716.0,Found Better Price,5,4,1,2,1,,77
23471,1067,1,101,20250827,20250920,20250923,1213.2,17.50942798223436,212.42,Mada,Completed,0,,,3,1,0,3,0,,24
23472,1030,5,101,20250919,20250926,20250929,667.26,19.01741741411466,126.9,Mada,Completed,0,,,3,1,0,3,0,13.35,7
23473,1025,6,105,20250910,20250924,20250928,8100.0,16.17851588717736,1310.46,Mada,Completed,0,,,4,4,1,1,0,,14
23474,1023,3,108,20250715,20250922,20250926,8100.0,15.873373709358232,1285.74,CreditCard,Completed,0,,,4,3,0,2,0,8.53,69
23475,1038,4,104,20250919,20250922,20250924,4320.0,22.751555433192877,982.87,Installments,Completed,0,,,2,2,1,4,1,,3
23476,1074,3,103,20250912,20250922,20250924,3037.5,23.577414740746846,716.16,Installments,Completed,0,,,2,2,1,2,0,,10
23477,1007,8,101,20250903,20250922,20250925,1620.0,16.91425650337341,274.01,Installments,Completed,0,,,3,3,0,1,0,,19
23478,1071,4,108,20250821,20250923,20250928,1404.0,20.336118789519404,285.52,CreditCard,Completed,1,20250904.0,Payment Issue,5,1,1,3,0,,33
23479,1023,4,104,20250712,20250924,20250929,1620.0,20.603259957199406,333.77,Installments,Completed,1,20250722.0,Other,5,2,1,3,1,5.23,74
23480,1072,4,103,20250802,20250927,20251001,2632.5,15.900570193690609,418.58,CreditCard,Completed,0,,,4,2,0,2,0,,56
23481,1034,1,108,20250831,20250924,20250926,485.28,21.6875771748058,105.25,Installments,Completed,0,,,2,1,0,3,0,,24
23482,1061,7,108,20250821,20250923,20250927,8100.0,23.47505801920046,1901.48,Installments,Completed,0,,,4,4,1,1,1,10.38,33
23483,1040,5,102,20250831,20250924,20250926,909.9,21.00769594512837,191.15,CreditCard,Completed,0,,,2,1,1,2,0,12.95,24
23484,1036,4,105,20250906,20250921,20250923,2227.5,17.537486584206754,390.65,Mada,Completed,1,20250906.0,Other,2,3,0,3,0,,15
23485,1029,3,107,20250916,20250921,20250923,485.28,20.939210047635093,101.61,CreditCard,Completed,1,20250918.0,Found Better Price,2,4,0,3,1,12.34,5
23486,1051,7,106,20250907,20250927,20250929,3645.0,19.687088312601148,717.59,Mada,Completed,0,,,2,4,0,2,0,11.28,20
23487,1067,2,107,20250905,20250926,20250928,2227.5,19.826256382394206,441.63,Mada,Completed,0,,,2,4,0,4,0,,21
23488,1035,8,108,20250915,20250923,20250926,667.26,24.76925866026812,165.28,Mada,Completed,0,,,3,1,0,1,1,13.32,8
23489,1003,2,106,20250913,20250926,20250928,4320.0,15.055883755918725,650.41,Installments,Completed,0,,,2,2,0,4,0,7.86,13
23490,1022,1,106,20250916,20250925,20250927,1091.88,16.87024621299719,184.2,CreditCard,Completed,0,,,2,1,1,3,0,,9
23491,1054,4,107,20250918,20250926,20250929,1620.0,22.628627937008485,366.58,Mada,Completed,0,,,3,4,0,2,0,13.4,8
23492,1050,6,108,20250720,20250926,20250930,788.58,24.35724449697577,192.08,Installments,Completed,0,,,4,3,0,1,1,6.8,68
23493,1030,6,105,20250916,20250922,20250925,4320.0,17.137342508657078,740.33,CreditCard,Completed,0,,,3,3,0,2,0,,6
23494,1002,4,105,20250914,20250927,20250929,1080.0,23.928104634803695,258.42,Installments,Completed,0,,,2,3,0,2,1,,13
23495,1033,5,105,20250901,20250927,20250930,2227.5,22.83550316122616,508.66,Installments,Completed,0,,,3,3,1,4,0,,26
23496,1035,3,106,20250907,20250925,20250927,1620.0,15.850153875159927,256.77,Mada,Completed,0,,,2,3,0,2,0,,18
23497,1039,5,102,20250903,20250921,20250926,606.6,20.760149207663403,125.93,Mada,Completed,0,,,5,2,1,2,0,11.78,18
23498,1049,2,106,20250901,20250927,20250929,8100.0,19.392444770825456,1570.79,Mada,Completed,0,,,2,1,0,2,0,7.29,26
23499,1032,2,104,20250913,20250922,20250924,1080.0,23.508216665540452,253.89,CreditCard,Completed,0,,,2,3,0,4,0,,9
23500,1072,3,103,20250914,20250924,20250926,2632.5,23.723441896830394,624.52,Mada,Completed,0,,,2,4,0,1,0,12.67,10
23501,1029,8,107,20250827,20250924,20250927,900.0,23.640314672925378,212.76,Mada,Completed,0,,,3,4,0,2,0,,28
23502,1066,8,103,20250910,20250922,20250924,1080.0,21.661033042565798,233.94,CreditCard,Completed,0,,,2,1,1,2,1,,12
23503,1023,4,102,20250912,20250927,20250929,606.6,22.947604774201718,139.2,CreditCard,Completed,0,,,2,4,0,3,0,,15
23504,1007,7,102,20250831,20250926,20250929,900.0,15.57834574065814,140.21,Mada,Completed,0,,,3,3,0,2,0,10.07,26
23505,1007,6,102,20250905,20250924,20250926,269.6,16.17871828590064,43.62,Installments,Completed,0,,,2,2,0,4,0,,19
23506,1019,5,102,20250824,20250923,20250926,1237.5,17.12481916692948,211.92,CreditCard,Completed,0,,,3,2,1,3,0,6.26,30
23507,1040,5,103,20250911,20250926,20250928,780.0,21.385014287785772,166.8,Mada,Completed,0,,,2,3,0,4,0,9.75,15
23508,1060,5,106,20250811,20250925,20250929,337.0,20.796392285563094,70.08,Installments,Completed,1,20250902.0,Other,4,1,0,4,1,8.75,45
23509,1050,2,107,20250914,20250922,20250925,1080.0,19.307549824467493,208.52,Installments,Completed,0,,,3,3,0,2,0,11.32,8
23510,1028,5,106,20250903,20250926,20250928,900.0,23.279910576621187,209.52,Mada,Completed,0,,,2,1,0,4,1,,23
23511,1052,1,107,20250731,20250924,20250929,1462.5,23.372251949109526,341.82,CreditCard,Completed,0,,,5,2,1,4,1,,55
23512,1064,6,108,20250905,20250925,20250928,600.0,15.60808102581527,93.65,Installments,Completed,0,,,3,1,1,3,0,,20
23513,1058,3,105,20250919,20250927,20250930,480.0,15.419607440551372,74.01,CreditCard,Completed,0,,,3,2,1,1,0,,8
23514,1023,7,107,20250713,20250922,20250927,900.0,18.822002868827404,169.4,Mada,Completed,0,,,5,4,0,1,0,,71
23515,1032,4,101,20250804,20250927,20251001,606.6,21.922549108794406,132.98,Installments,Completed,0,,,4,1,0,4,1,,54
23516,1016,5,102,20250919,20250923,20250925,1237.5,21.791157313288075,269.67,Installments,Completed,0,,,2,1,1,2,1,,4
23517,1050,6,104,20250916,20250927,20250930,480.0,16.797918922648087,80.63,Installments,Completed,0,,,3,3,1,3,1,,11
23518,1047,5,103,20250808,20250926,20251001,900.0,17.09924290912541,153.89,Installments,Completed,0,,,5,1,0,3,0,5.96,49
23519,1014,1,102,20250804,20250927,20250930,2025.0,24.481175755975507,495.74,Mada,Completed,0,,,3,2,1,4,0,,54
23520,1020,1,108,20250821,20250928,20251002,1200.0,16.32938738181348,195.95,Mada,Completed,0,,,4,4,1,1,0,,38
23521,1029,7,105,20250915,20250928,20250930,505.5,19.708671986831597,99.63,Mada,Completed,0,,,2,3,0,1,1,,13
23522,1060,7,101,20250919,20250929,20251001,4500.0,22.22888667359919,1000.3,Installments,Completed,0,,,2,4,0,2,0,,10
23523,1049,6,108,20250903,20250928,20250930,438.1,15.746364456245994,68.98,Installments,Completed,0,,,2,4,1,3,0,,25
23524,1064,8,103,20250905,20250927,20250930,269.6,20.456267455303276,55.15,Mada,Completed,0,,,3,2,1,3,1,11.63,22
23525,1011,5,104,20250919,20250929,20251002,1462.5,19.726554994975075,288.5,CreditCard,Completed,0,,,3,3,1,3,0,,10
23526,1007,7,104,20250724,20250925,20250929,1200.0,17.05239896746464,204.63,Mada,Completed,0,,,4,3,1,4,0,13.53,63
23527,1066,7,107,20250917,20250926,20250929,2400.0,21.97461007361877,527.39,CreditCard,Completed,0,,,3,4,0,4,0,,9
23528,1046,8,104,20250831,20250924,20250927,2250.0,17.769076510425474,399.8,Installments,Completed,0,,,3,1,0,1,0,14.23,24
23529,1060,3,105,20250909,20250925,20250927,1687.5,19.527263505034888,329.52,Mada,Completed,0,,,2,2,0,3,0,,16
23530,1033,3,101,20250901,20250929,20251002,337.0,18.430430326675545,62.11,Installments,Completed,0,,,3,4,0,2,0,,28
23531,1013,3,108,20250909,20250929,20251001,1200.0,19.96929186077157,239.63,CreditCard,Completed,0,,,2,2,0,2,1,,20
23532,1020,3,108,20250908,20250927,20250929,606.6,23.490926535567827,142.5,Installments,Completed,0,,,2,2,0,3,0,11.67,19
23533,1075,5,105,20250702,20250930,20251004,674.0,20.865758020999806,140.64,Mada,Completed,0,,,4,4,1,3,0,6.89,90
23534,1072,1,104,20250827,20250924,20250927,900.0,19.78205448164728,178.04,Installments,Completed,0,,,3,2,0,3,0,,28
23535,1018,2,105,20250915,20250924,20250926,2400.0,18.08649165187586,434.08,CreditCard,Completed,0,,,2,2,0,2,1,,9
23536,1020,3,105,20250913,20250928,20250930,1125.0,23.185155864649175,260.83,Mada,Completed,1,20250913.0,Other,2,3,1,1,0,,15
23537,1010,7,108,20250920,20250925,20250927,337.0,15.024478071858017,50.63,CreditCard,Completed,0,,,2,4,0,3,1,,5
23538,1006,8,108,20250907,20250929,20251001,438.1,21.307331399169314,93.35,CreditCard,Completed,0,,,2,2,1,3,0,,22
23539,1016,1,106,20250825,20250930,20251005,1687.5,16.35697705275342,276.02,Installments,Completed,0,,,5,4,0,4,0,,36
23540,1028,7,106,20250919,20250928,20251001,2400.0,19.35041797850583,464.41,Mada,Completed,0,,,3,4,1,1,0,,9
23541,1060,2,104,20250914,20250926,20250929,505.5,24.677179525407496,124.74,Installments,Completed,1,20250924.0,Change of Plans,3,1,0,1,0,,12
23542,1041,5,105,20250903,20250930,20251003,600.0,16.476103035328837,98.86,Installments,Completed,0,,,3,1,0,2,1,,27
23543,1030,1,106,20250920,20250930,20251003,900.0,17.739352105268406,159.65,Installments,Completed,0,,,3,1,0,2,0,6.49,10
23544,1069,3,102,20250913,20250927,20250929,2400.0,19.71108580179635,473.07,Mada,Completed,0,,,2,1,1,3,0,,14
23545,1063,2,103,20250909,20250927,20250929,600.0,20.45045564024525,122.7,Installments,Completed,0,,,2,2,1,1,0,,18
23546,1069,1,108,20250622,20250924,20250929,438.1,15.673820512881772,68.67,Mada,Completed,0,,,5,2,0,1,0,,94
23547,1027,1,103,20250903,20250927,20251001,900.0,16.848139462308872,151.63,Mada,Completed,0,,,4,2,1,1,0,,24
23548,1054,4,105,20250823,20250924,20250927,2400.0,15.140571753913749,363.37,Installments,Completed,0,,,3,3,0,4,1,11.08,32
23549,1035,6,101,20250821,20250928,20251001,1462.5,18.58853172624925,271.86,Installments,Completed,0,,,3,3,1,4,0,6.31,38
23550,1073,7,102,20250826,20250930,20251003,1080.0,16.53536749995215,178.58,Mada,Completed,0,,,3,3,1,3,0,,35
23551,1028,8,104,20250911,20250929,20251001,438.1,18.487138767613487,80.99,Installments,Completed,0,,,2,3,0,2,0,,18
23552,1072,6,105,20250914,20250925,20250927,1125.0,18.285272603498118,205.71,Installments,Completed,0,,,2,4,0,1,0,,11
23553,1016,1,103,20250917,20250926,20250928,900.0,21.40008716054644,192.6,Mada,Completed,0,,,2,4,1,4,0,10.56,9
23554,1041,2,102,20250911,20250929,20251001,1348.0,15.188515035019046,204.74,Mada,Completed,0,,,2,2,0,1,0,,18
23555,1061,3,107,20250910,20250926,20251001,505.5,24.352792635494733,123.1,Mada,Completed,0,,,5,2,0,1,0,,16
23556,1016,4,101,20250921,20250925,20250928,480.0,18.119845407286554,86.98,Installments,Completed,1,20250922.0,Schedule Conflict,3,4,0,3,0,,4
23557,1004,6,104,20250923,20251001,20251004,438.1,23.910901746939597,104.75,Installments,Completed,0,,,3,4,0,3,0,,8
23558,1009,4,105,20250913,20250927,20250930,269.6,21.122590819215752,56.95,Installments,Completed,0,,,3,3,0,1,0,,14
23559,1044,7,104,20250902,20250927,20250930,780.0,17.089767567239498,133.3,Mada,Completed,0,,,3,1,0,4,0,,25
23560,1068,6,107,20250912,20250930,20251002,1462.5,22.552087980983675,329.82,Installments,Completed,0,,,2,3,0,2,0,,18
23561,1012,4,103,20250912,20250930,20251002,1462.5,21.598599227746103,315.88,CreditCard,Completed,0,,,2,1,0,1,0,12.36,18
23562,1014,3,105,20250721,20250930,20251005,1200.0,15.551727860243133,186.62,Installments,Completed,0,,,5,1,0,4,0,,71
23563,1024,2,107,20250924,20250926,20250928,337.0,19.494499801928615,65.7,Installments,Completed,1,20250925.0,Schedule Conflict,2,1,0,2,0,,2
23564,1046,2,108,20250915,20250929,20251001,674.0,15.673500850829075,105.64,Mada,Completed,0,,,2,1,0,1,1,14.74,14
23565,1040,2,104,20250914,20250928,20251001,1200.0,23.550351900611492,282.6,Mada,Completed,0,,,3,2,1,2,0,12.0,14
23566,1038,6,107,20250816,20250929,20251004,606.6,19.36919364174873,117.49,CreditCard,Completed,0,,,5,3,0,4,0,,44
23567,1006,3,101,20250729,20250927,20251001,606.6,15.223167126749274,92.34,CreditCard,Completed,0,,,4,4,0,3,0,,60
23568,1044,3,104,20250922,20250930,20251002,2400.0,22.230060108440995,533.52,Mada,Completed,0,,,2,2,1,4,0,9.95,8
23569,1046,4,106,20250815,20251001,20251006,1348.0,16.70653242130833,225.2,Installments,Completed,1,20250914.0,Found Better Price,5,1,1,4,1,,47
23570,1029,4,107,20250925,20250926,20250929,505.5,23.77580526268553,120.19,Installments,Completed,1,20250925.0,Found Better Price,3,2,0,2,1,7.28,1
23571,1061,8,103,20250915,20251001,20251003,900.0,19.270490551484734,173.43,Mada,Completed,0,,,2,1,0,2,0,,16
23572,1013,2,107,20250922,20250927,20250929,1687.5,23.56913879822826,397.73,Installments,Failed,0,,,2,2,0,1,1,,5
23573,1051,1,102,20250908,20250929,20251002,900.0,21.04946229605488,189.45,Installments,Completed,0,,,3,4,1,3,1,10.0,21
23574,1033,8,108,20250922,20250927,20250929,674.0,15.959226446459674,107.57,Installments,Completed,0,,,2,3,1,3,0,,5
23575,1070,1,105,20250918,20250930,20251002,600.0,20.13895934282524,120.83,Mada,Completed,0,,,2,2,0,2,0,5.13,12
23576,1048,7,102,20250815,20251002,20251006,1125.0,15.774801237599236,177.47,Installments,Failed,0,,,4,2,0,2,0,,48
23577,1071,7,108,20250818,20250928,20251001,2250.0,18.195741048812476,409.4,CreditCard,Completed,0,,,3,4,1,3,0,,41
23578,1050,7,101,20250731,20250927,20251001,269.6,15.648952573722985,42.19,Installments,Completed,0,,,4,2,1,1,0,,58
23579,1054,4,101,20250925,20250927,20250929,1687.5,17.566111806377855,296.43,Installments,Completed,0,,,2,1,1,4,1,,2
23580,1029,4,106,20250922,20250930,20251002,900.0,21.83263324575186,196.49,Mada,Completed,0,,,2,3,0,3,1,,8
23581,1033,3,108,20250905,20250928,20251001,2426.4,23.836554960161862,578.37,CreditCard,Completed,0,,,3,1,1,3,1,5.38,23
23582,1033,2,106,20250921,20251001,20251003,8100.0,19.30579989600511,1563.77,Installments,Completed,0,,,2,3,0,1,0,13.21,10
23583,1030,3,101,20250921,20250927,20250929,1091.88,18.989384450764515,207.34,Mada,Completed,0,,,2,4,1,2,0,,6
23584,1067,2,104,20250618,20250928,20251003,8100.0,22.31316393693114,1807.37,Installments,Completed,0,,,5,2,1,3,0,,102
23585,1020,4,105,20250920,20250929,20251002,1944.0,17.26892472044056,335.71,Installments,Completed,0,,,3,4,0,4,0,12.15,9
23586,1060,8,108,20250918,20251003,20251005,667.26,17.376922463795907,115.95,Mada,Completed,0,,,2,2,0,4,1,,15
23587,1028,5,101,20250918,20250930,20251002,1213.2,17.29706670285455,209.85,Mada,Completed,0,,,2,1,0,3,0,,12
23588,1038,5,103,20250914,20251001,20251003,864.0,22.13214004502569,191.22,CreditCard,Completed,0,,,2,4,1,3,1,,17
23589,1020,2,107,20250920,20250929,20251001,4320.0,17.945004902150977,775.22,Installments,Completed,1,20250922.0,Schedule Conflict,2,3,0,3,0,,9
23590,1023,8,102,20250915,20250927,20250929,1213.2,19.620610018905154,238.04,Mada,Completed,0,,,2,1,0,1,0,9.19,12
23591,1063,8,101,20250825,20251002,20251007,1091.88,24.753903478820515,270.28,CreditCard,Completed,0,,,5,4,0,3,0,,38
23592,1064,6,106,20250918,20251003,20251006,1620.0,16.6446026111669,269.64,CreditCard,Completed,0,,,3,1,1,1,0,,15
23593,1057,2,108,20250922,20251003,20251006,3645.0,22.40871337632937,816.8,CreditCard,Completed,0,,,3,1,0,2,1,,11
