Date_ID,Calendar_Date,Year,Quarter,Month_Number,Month_Name,Day_Of_Month,Day_Of_Week,Week_Number,Is_Weekend,Is_Holiday,Holiday_Name,Hijri_Date,Hijri_Month_Name,Hijri_Month_Number,Hijri_Year,Is_Ramadan_Period,Is_Hajj_Season,Is_Eid_Period,Season_Type,Event_Flag_Founding_Day,Event_Flag_National_Day
20250916,2025-09-16,2025,3,9,September,16,Tuesday,38,0,0,,16/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250917,2025-09-17,2025,3,9,September,17,Wednesday,38,0,0,,17/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250918,2025-09-18,2025,3,9,September,18,Thursday,38,0,0,,18/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250919,2025-09-19,2025,3,9,September,19,Friday,38,1,0,,19/09/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20250920,2025-09-20,2025,3,9,September,20,Saturday,38,1,0,,20/09/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20250921,2025-09-21,2025,3,9,September,21,Sunday,38,0,0,,21/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250922,2025-09-22,2025,3,9,September,22,Monday,39,0,0,,22/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250923,2025-09-23,2025,3,9,September,23,Tuesday,39,0,1,National Day,23/09/2025,Shawwal,10,1446,0,0,0,Business,0,1
20250924,2025-09-24,2025,3,9,September,24,Wednesday,39,0,0,,24/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250925,2025-09-25,2025,3,9,September,25,Thursday,39,0,0,,25/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250926,2025-09-26,2025,3,9,September,26,Friday,39,1,0,,26/09/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20250927,2025-09-27,2025,3,9,September,27,Saturday,39,1,0,,27/09/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20250928,2025-09-28,2025,3,9,September,28,Sunday,39,0,0,,28/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250929,2025-09-29,2025,3,9,September,29,Monday,40,0,0,,29/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20250930,2025-09-30,2025,3,9,September,30,Tuesday,40,0,0,,30/09/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251001,2025-10-01,2025,4,10,October,1,Wednesday,40,0,0,,01/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251002,2025-10-02,2025,4,10,October,2,Thursday,40,0,0,,02/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251003,2025-10-03,2025,4,10,October,3,Friday,40,1,0,,03/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251004,2025-10-04,2025,4,10,October,4,Saturday,40,1,0,,04/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251005,2025-10-05,2025,4,10,October,5,Sunday,40,0,0,,05/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251006,2025-10-06,2025,4,10,October,6,Monday,41,0,0,,06/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251007,2025-10-07,2025,4,10,October,7,Tuesday,41,0,0,,07/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251008,2025-10-08,2025,4,10,October,8,Wednesday,41,0,0,,08/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251009,2025-10-09,2025,4,10,October,9,Thursday,41,0,0,,09/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251010,2025-10-10,2025,4,10,October,10,Friday,41,1,0,,10/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251011,2025-10-11,2025,4,10,October,11,Saturday,41,1,0,,11/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251012,2025-10-12,2025,4,10,October,12,Sunday,41,0,0,,12/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251013,2025-10-13,2025,4,10,October,13,Monday,42,0,0,,13/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251014,2025-10-14,2025,4,10,October,14,Tuesday,42,0,0,,14/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251015,2025-10-15,2025,4,10,October,15,Wednesday,42,0,0,,15/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251016,2025-10-16,2025,4,10,October,16,Thursday,42,0,0,,16/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251017,2025-10-17,2025,4,10,October,17,Friday,42,1,0,,17/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251018,2025-10-18,2025,4,10,October,18,Saturday,42,1,0,,18/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251019,2025-10-19,2025,4,10,October,19,Sunday,42,0,0,,19/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251020,2025-10-20,2025,4,10,October,20,Monday,43,0,0,,20/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251021,2025-10-21,2025,4,10,October,21,Tuesday,43,0,0,,21/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251022,2025-10-22,2025,4,10,October,22,Wednesday,43,0,0,,22/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251023,2025-10-23,2025,4,10,October,23,Thursday,43,0,0,,23/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251024,2025-10-24,2025,4,10,October,24,Friday,43,1,0,,24/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251025,2025-10-25,2025,4,10,October,25,Saturday,43,1,0,,25/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251026,2025-10-26,2025,4,10,October,26,Sunday,43,0,0,,26/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251027,2025-10-27,2025,4,10,October,27,Monday,44,0,0,,27/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251028,2025-10-28,2025,4,10,October,28,Tuesday,44,0,0,,28/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251029,2025-10-29,2025,4,10,October,29,Wednesday,44,0,0,,29/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251030,2025-10-30,2025,4,10,October,30,Thursday,44,0,0,,30/10/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251031,2025-10-31,2025,4,10,October,31,Friday,44,1,0,,31/10/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251101,2025-11-01,2025,4,11,November,1,Saturday,44,1,0,,01/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251102,2025-11-02,2025,4,11,November,2,Sunday,44,0,0,,02/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251103,2025-11-03,2025,4,11,November,3,Monday,45,0,0,,03/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251104,2025-11-04,2025,4,11,November,4,Tuesday,45,0,0,,04/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251105,2025-11-05,2025,4,11,November,5,Wednesday,45,0,0,,05/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251106,2025-11-06,2025,4,11,November,6,Thursday,45,0,0,,06/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251107,2025-11-07,2025,4,11,November,7,Friday,45,1,0,,07/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251108,2025-11-08,2025,4,11,November,8,Saturday,45,1,0,,08/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251109,2025-11-09,2025,4,11,November,9,Sunday,45,0,0,,09/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251110,2025-11-10,2025,4,11,November,10,Monday,46,0,0,,10/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251111,2025-11-11,2025,4,11,November,11,Tuesday,46,0,0,,11/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251112,2025-11-12,2025,4,11,November,12,Wednesday,46,0,0,,12/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251113,2025-11-13,2025,4,11,November,13,Thursday,46,0,0,,13/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251114,2025-11-14,2025,4,11,November,14,Friday,46,1,0,,14/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251115,2025-11-15,2025,4,11,November,15,Saturday,46,1,0,,15/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251116,2025-11-16,2025,4,11,November,16,Sunday,46,0,0,,16/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251117,2025-11-17,2025,4,11,November,17,Monday,47,0,0,,17/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251118,2025-11-18,2025,4,11,November,18,Tuesday,47,0,0,,18/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251119,2025-11-19,2025,4,11,November,19,Wednesday,47,0,0,,19/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251120,2025-11-20,2025,4,11,November,20,Thursday,47,0,0,,20/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251121,2025-11-21,2025,4,11,November,21,Friday,47,1,0,,21/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251122,2025-11-22,2025,4,11,November,22,Saturday,47,1,0,,22/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251123,2025-11-23,2025,4,11,November,23,Sunday,47,0,0,,23/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251124,2025-11-24,2025,4,11,November,24,Monday,48,0,0,,24/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251125,2025-11-25,2025,4,11,November,25,Tuesday,48,0,0,,25/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251126,2025-11-26,2025,4,11,November,26,Wednesday,48,0,0,,26/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251127,2025-11-27,2025,4,11,November,27,Thursday,48,0,0,,27/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251128,2025-11-28,2025,4,11,November,28,Friday,48,1,0,,28/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251129,2025-11-29,2025,4,11,November,29,Saturday,48,1,0,,29/11/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251130,2025-11-30,2025,4,11,November,30,Sunday,48,0,0,,30/11/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251201,2025-12-01,2025,4,12,December,1,Monday,49,0,0,,01/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251202,2025-12-02,2025,4,12,December,2,Tuesday,49,0,0,,02/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251203,2025-12-03,2025,4,12,December,3,Wednesday,49,0,0,,03/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251204,2025-12-04,2025,4,12,December,4,Thursday,49,0,0,,04/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251205,2025-12-05,2025,4,12,December,5,Friday,49,1,0,,05/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251206,2025-12-06,2025,4,12,December,6,Saturday,49,1,0,,06/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251207,2025-12-07,2025,4,12,December,7,Sunday,49,0,0,,07/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251208,2025-12-08,2025,4,12,December,8,Monday,50,0,0,,08/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251209,2025-12-09,2025,4,12,December,9,Tuesday,50,0,0,,09/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251210,2025-12-10,2025,4,12,December,10,Wednesday,50,0,0,,10/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251211,2025-12-11,2025,4,12,December,11,Thursday,50,0,0,,11/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251212,2025-12-12,2025,4,12,December,12,Friday,50,1,0,,12/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251213,2025-12-13,2025,4,12,December,13,Saturday,50,1,0,,13/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251214,2025-12-14,2025,4,12,December,14,Sunday,50,0,0,,14/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251215,2025-12-15,2025,4,12,December,15,Monday,51,0,0,,15/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251216,2025-12-16,2025,4,12,December,16,Tuesday,51,0,0,,16/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251217,2025-12-17,2025,4,12,December,17,Wednesday,51,0,0,,17/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251218,2025-12-18,2025,4,12,December,18,Thursday,51,0,0,,18/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251219,2025-12-19,2025,4,12,December,19,Friday,51,1,0,,19/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251220,2025-12-20,2025,4,12,December,20,Saturday,51,1,0,,20/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251221,2025-12-21,2025,4,12,December,21,Sunday,51,0,0,,21/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251222,2025-12-22,2025,4,12,December,22,Monday,52,0,0,,22/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251223,2025-12-23,2025,4,12,December,23,Tuesday,52,0,0,,23/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251224,2025-12-24,2025,4,12,December,24,Wednesday,52,0,0,,24/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251225,2025-12-25,2025,4,12,December,25,Thursday,52,0,0,,25/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251226,2025-12-26,2025,4,12,December,26,Friday,52,1,0,,26/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251227,2025-12-27,2025,4,12,December,27,Saturday,52,1,0,,27/12/2025,Shawwal,10,1446,0,0,0,Weekend,0,0
20251228,2025-12-28,2025,4,12,December,28,Sunday,52,0,0,,28/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251229,2025-12-29,2025,4,12,December,29,Monday,1,0,0,,29/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251230,2025-12-30,2025,4,12,December,30,Tuesday,1,0,0,,30/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
20251231,2025-12-31,2025,4,12,December,31,Wednesday,1,0,0,,31/12/2025,Shawwal,10,1446,0,0,0,Business,0,0
